id:0, resource: 6, group: x, metric: redis-8_system.network.in.bytes
id:837, resource: 5, group: x, metric: redis-9_system.fsstat.total_size.free
id:838, resource: 5, group: x, metric: redis-9_system.fsstat.total_size.total
id:839, resource: 5, group: x, metric: redis-9_system.fsstat.total_size.used
id:840, resource: 8, group: x, metric: redis-11_system.load.1
id:841, resource: 8, group: x, metric: redis-11_system.load.15
id:842, resource: 8, group: x, metric: redis-11_system.load.5
id:843, resource: 8, group: x, metric: redis-11_system.load.cores
id:844, resource: 8, group: x, metric: redis-11_system.load.norm.1
id:845, resource: 8, group: x, metric: redis-11_system.load.norm.15
id:846, resource: 8, group: x, metric: redis-11_system.load.norm.5
id:847, resource: 8, group: x, metric: redis-10_system.load.1
id:848, resource: 8, group: x, metric: redis-10_system.load.15
id:849, resource: 8, group: x, metric: redis-10_system.load.5
id:850, resource: 8, group: x, metric: redis-10_system.load.cores
id:851, resource: 8, group: x, metric: redis-10_system.load.norm.1
id:852, resource: 8, group: x, metric: redis-10_system.load.norm.15
id:853, resource: 8, group: x, metric: redis-10_system.load.norm.5
id:854, resource: 9, group: x, metric: redis-13_system.load.1
id:855, resource: 9, group: x, metric: redis-13_system.load.15
id:856, resource: 9, group: x, metric: redis-13_system.load.5
id:857, resource: 9, group: x, metric: redis-13_system.load.cores
id:858, resource: 9, group: x, metric: redis-13_system.load.norm.1
id:859, resource: 9, group: x, metric: redis-13_system.load.norm.15
id:860, resource: 9, group: x, metric: redis-13_system.load.norm.5
id:861, resource: 1, group: x, metric: redis-12_system.load.1
id:862, resource: 1, group: x, metric: redis-12_system.load.15
id:863, resource: 1, group: x, metric: redis-12_system.load.5
id:864, resource: 1, group: x, metric: redis-12_system.load.cores
id:865, resource: 1, group: x, metric: redis-12_system.load.norm.1
id:866, resource: 1, group: x, metric: redis-12_system.load.norm.15
id:867, resource: 1, group: x, metric: redis-12_system.load.norm.5
id:868, resource: 4, group: x, metric: redis-15_system.load.1
id:869, resource: 4, group: x, metric: redis-15_system.load.15
id:870, resource: 4, group: x, metric: redis-15_system.load.5
id:871, resource: 4, group: x, metric: redis-15_system.load.cores
id:872, resource: 4, group: x, metric: redis-15_system.load.norm.1
id:873, resource: 4, group: x, metric: redis-15_system.load.norm.15
id:874, resource: 4, group: x, metric: redis-15_system.load.norm.5
id:875, resource: 0, group: x, metric: redis-14_system.load.1
id:876, resource: 0, group: x, metric: redis-14_system.load.15
id:877, resource: 0, group: x, metric: redis-14_system.load.5
id:878, resource: 0, group: x, metric: redis-14_system.load.cores
id:879, resource: 0, group: x, metric: redis-14_system.load.norm.1
id:880, resource: 0, group: x, metric: redis-14_system.load.norm.15
id:881, resource: 0, group: x, metric: redis-14_system.load.norm.5
id:882, resource: 7, group: x, metric: redis-17_system.load.1
id:883, resource: 7, group: x, metric: redis-17_system.load.15
id:884, resource: 7, group: x, metric: redis-17_system.load.5
id:885, resource: 7, group: x, metric: redis-17_system.load.cores
id:886, resource: 7, group: x, metric: redis-17_system.load.norm.1
id:887, resource: 7, group: x, metric: redis-17_system.load.norm.15
id:888, resource: 7, group: x, metric: redis-17_system.load.norm.5
id:889, resource: 2, group: x, metric: redis-16_system.load.1
id:890, resource: 2, group: x, metric: redis-16_system.load.15
id:891, resource: 2, group: x, metric: redis-16_system.load.5
id:892, resource: 2, group: x, metric: redis-16_system.load.cores
id:893, resource: 2, group: x, metric: redis-16_system.load.norm.1
id:894, resource: 2, group: x, metric: redis-16_system.load.norm.15
id:895, resource: 2, group: x, metric: redis-16_system.load.norm.5
id:896, resource: 6, group: x, metric: redis-19_system.load.1
id:897, resource: 6, group: x, metric: redis-19_system.load.15
id:898, resource: 6, group: x, metric: redis-19_system.load.5
id:899, resource: 6, group: x, metric: redis-19_system.load.cores
id:900, resource: 6, group: x, metric: redis-19_system.load.norm.1
id:901, resource: 6, group: x, metric: redis-19_system.load.norm.15
id:902, resource: 6, group: x, metric: redis-19_system.load.norm.5
id:903, resource: 3, group: x, metric: redis-18_system.load.1
id:904, resource: 3, group: x, metric: redis-18_system.load.15
id:905, resource: 3, group: x, metric: redis-18_system.load.5
id:906, resource: 3, group: x, metric: redis-18_system.load.cores
id:907, resource: 3, group: x, metric: redis-18_system.load.norm.1
id:908, resource: 3, group: x, metric: redis-18_system.load.norm.15
id:909, resource: 3, group: x, metric: redis-18_system.load.norm.5
id:910, resource: 6, group: x, metric: redis-8_system.load.1
id:911, resource: 6, group: x, metric: redis-8_system.load.15
id:912, resource: 6, group: x, metric: redis-8_system.load.5
id:913, resource: 6, group: x, metric: redis-8_system.load.cores
id:914, resource: 6, group: x, metric: redis-8_system.load.norm.1
id:915, resource: 6, group: x, metric: redis-8_system.load.norm.15
id:916, resource: 6, group: x, metric: redis-8_system.load.norm.5
id:917, resource: 2, group: x, metric: redis-5_system.load.1
id:918, resource: 2, group: x, metric: redis-5_system.load.15
id:919, resource: 2, group: x, metric: redis-5_system.load.5
id:920, resource: 2, group: x, metric: redis-5_system.load.cores
id:921, resource: 2, group: x, metric: redis-5_system.load.norm.1
id:922, resource: 2, group: x, metric: redis-5_system.load.norm.15
id:923, resource: 2, group: x, metric: redis-5_system.load.norm.5
id:924, resource: 5, group: x, metric: redis-20_system.load.1
id:925, resource: 5, group: x, metric: redis-20_system.load.15
id:926, resource: 5, group: x, metric: redis-20_system.load.5
id:927, resource: 5, group: x, metric: redis-20_system.load.cores
id:928, resource: 5, group: x, metric: redis-20_system.load.norm.1
id:929, resource: 5, group: x, metric: redis-20_system.load.norm.15
id:930, resource: 5, group: x, metric: redis-20_system.load.norm.5
id:931, resource: 3, group: x, metric: redis-7_system.load.1
id:932, resource: 3, group: x, metric: redis-7_system.load.15
id:933, resource: 3, group: x, metric: redis-7_system.load.5
id:934, resource: 3, group: x, metric: redis-7_system.load.cores
id:935, resource: 3, group: x, metric: redis-7_system.load.norm.1
id:936, resource: 3, group: x, metric: redis-7_system.load.norm.15
id:937, resource: 3, group: x, metric: redis-7_system.load.norm.5
id:938, resource: 7, group: x, metric: redis-6_system.load.1
id:939, resource: 7, group: x, metric: redis-6_system.load.15
id:940, resource: 7, group: x, metric: redis-6_system.load.5
id:941, resource: 7, group: x, metric: redis-6_system.load.cores
id:942, resource: 7, group: x, metric: redis-6_system.load.norm.1
id:943, resource: 7, group: x, metric: redis-6_system.load.norm.15
id:944, resource: 7, group: x, metric: redis-6_system.load.norm.5
id:945, resource: 1, group: x, metric: redis-1_system.load.1
id:946, resource: 1, group: x, metric: redis-1_system.load.15
id:947, resource: 1, group: x, metric: redis-1_system.load.5
id:948, resource: 1, group: x, metric: redis-1_system.load.cores
id:949, resource: 1, group: x, metric: redis-1_system.load.norm.1
id:950, resource: 1, group: x, metric: redis-1_system.load.norm.15
id:951, resource: 1, group: x, metric: redis-1_system.load.norm.5
id:952, resource: 0, group: x, metric: redis-3_system.load.1
id:953, resource: 0, group: x, metric: redis-3_system.load.15
id:954, resource: 0, group: x, metric: redis-3_system.load.5
id:955, resource: 0, group: x, metric: redis-3_system.load.cores
id:956, resource: 0, group: x, metric: redis-3_system.load.norm.1
id:957, resource: 0, group: x, metric: redis-3_system.load.norm.15
id:958, resource: 0, group: x, metric: redis-3_system.load.norm.5
id:959, resource: 9, group: x, metric: redis-2_system.load.1
id:960, resource: 9, group: x, metric: redis-2_system.load.15
id:961, resource: 9, group: x, metric: redis-2_system.load.5
id:962, resource: 9, group: x, metric: redis-2_system.load.cores
id:963, resource: 9, group: x, metric: redis-2_system.load.norm.1
id:964, resource: 9, group: x, metric: redis-2_system.load.norm.15
id:965, resource: 9, group: x, metric: redis-2_system.load.norm.5
id:966, resource: 4, group: x, metric: redis-4_system.load.1
id:967, resource: 4, group: x, metric: redis-4_system.load.15
id:968, resource: 4, group: x, metric: redis-4_system.load.5
id:969, resource: 4, group: x, metric: redis-4_system.load.cores
id:970, resource: 4, group: x, metric: redis-4_system.load.norm.1
id:971, resource: 4, group: x, metric: redis-4_system.load.norm.15
id:972, resource: 4, group: x, metric: redis-4_system.load.norm.5
id:973, resource: 5, group: x, metric: redis-9_system.load.1
id:974, resource: 5, group: x, metric: redis-9_system.load.15
id:975, resource: 5, group: x, metric: redis-9_system.load.5
id:976, resource: 5, group: x, metric: redis-9_system.load.cores
id:977, resource: 5, group: x, metric: redis-9_system.load.norm.1
id:978, resource: 5, group: x, metric: redis-9_system.load.norm.15
id:979, resource: 5, group: x, metric: redis-9_system.load.norm.5
id:980, resource: 8, group: x, metric: redis-11_system.memory.actual.free
id:981, resource: 8, group: x, metric: redis-11_system.memory.actual.used.bytes
id:982, resource: 8, group: x, metric: redis-11_system.memory.actual.used.pct
id:983, resource: 8, group: x, metric: redis-11_system.memory.free
id:984, resource: 8, group: x, metric: redis-11_system.memory.hugepages.default_size
id:985, resource: 8, group: x, metric: redis-11_system.memory.hugepages.free
id:986, resource: 8, group: x, metric: redis-11_system.memory.hugepages.reserved
id:987, resource: 8, group: x, metric: redis-11_system.memory.hugepages.surplus
id:988, resource: 8, group: x, metric: redis-11_system.memory.hugepages.total
id:989, resource: 8, group: x, metric: redis-11_system.memory.hugepages.used.bytes
id:990, resource: 8, group: x, metric: redis-11_system.memory.hugepages.used.pct
id:991, resource: 8, group: x, metric: redis-11_system.memory.swap.free
id:992, resource: 8, group: x, metric: redis-11_system.memory.swap.total
id:993, resource: 8, group: x, metric: redis-11_system.memory.swap.used.bytes
id:994, resource: 8, group: x, metric: redis-11_system.memory.swap.used.pct
id:995, resource: 8, group: x, metric: redis-11_system.memory.total
id:996, resource: 8, group: x, metric: redis-11_system.memory.used.bytes
id:997, resource: 8, group: x, metric: redis-11_system.memory.used.pct
id:998, resource: 8, group: x, metric: redis-10_system.memory.actual.free
id:999, resource: 8, group: x, metric: redis-10_system.memory.actual.used.bytes
id:1000, resource: 8, group: x, metric: redis-10_system.memory.actual.used.pct
id:1001, resource: 8, group: x, metric: redis-10_system.memory.free
id:1002, resource: 8, group: x, metric: redis-10_system.memory.hugepages.default_size
id:1003, resource: 8, group: x, metric: redis-10_system.memory.hugepages.free
id:1004, resource: 8, group: x, metric: redis-10_system.memory.hugepages.reserved
id:1005, resource: 8, group: x, metric: redis-10_system.memory.hugepages.surplus
id:1006, resource: 8, group: x, metric: redis-10_system.memory.hugepages.total
id:1007, resource: 8, group: x, metric: redis-10_system.memory.hugepages.used.bytes
id:1008, resource: 8, group: x, metric: redis-10_system.memory.hugepages.used.pct
id:1009, resource: 8, group: x, metric: redis-10_system.memory.swap.free
id:1010, resource: 8, group: x, metric: redis-10_system.memory.swap.total
id:1011, resource: 8, group: x, metric: redis-10_system.memory.swap.used.bytes
id:1012, resource: 8, group: x, metric: redis-10_system.memory.swap.used.pct
id:1013, resource: 8, group: x, metric: redis-10_system.memory.total
id:1014, resource: 8, group: x, metric: redis-10_system.memory.used.bytes
id:1015, resource: 8, group: x, metric: redis-10_system.memory.used.pct
id:1016, resource: 9, group: x, metric: redis-13_system.memory.actual.free
id:1017, resource: 9, group: x, metric: redis-13_system.memory.actual.used.bytes
id:1018, resource: 9, group: x, metric: redis-13_system.memory.actual.used.pct
id:1019, resource: 9, group: x, metric: redis-13_system.memory.free
id:1020, resource: 9, group: x, metric: redis-13_system.memory.hugepages.default_size
id:1021, resource: 9, group: x, metric: redis-13_system.memory.hugepages.free
id:1022, resource: 9, group: x, metric: redis-13_system.memory.hugepages.reserved
id:1023, resource: 9, group: x, metric: redis-13_system.memory.hugepages.surplus
id:1024, resource: 9, group: x, metric: redis-13_system.memory.hugepages.total
id:1025, resource: 9, group: x, metric: redis-13_system.memory.hugepages.used.bytes
id:1026, resource: 9, group: x, metric: redis-13_system.memory.hugepages.used.pct
id:1027, resource: 9, group: x, metric: redis-13_system.memory.swap.free
id:1028, resource: 9, group: x, metric: redis-13_system.memory.swap.total
id:1029, resource: 9, group: x, metric: redis-13_system.memory.swap.used.bytes
id:1030, resource: 9, group: x, metric: redis-13_system.memory.swap.used.pct
id:1031, resource: 9, group: x, metric: redis-13_system.memory.total
id:1032, resource: 9, group: x, metric: redis-13_system.memory.used.bytes
id:1033, resource: 9, group: x, metric: redis-13_system.memory.used.pct
id:1034, resource: 1, group: x, metric: redis-12_system.memory.actual.free
id:1035, resource: 1, group: x, metric: redis-12_system.memory.actual.used.bytes
id:1036, resource: 1, group: x, metric: redis-12_system.memory.actual.used.pct
id:1037, resource: 1, group: x, metric: redis-12_system.memory.free
id:1038, resource: 1, group: x, metric: redis-12_system.memory.hugepages.default_size
id:1039, resource: 1, group: x, metric: redis-12_system.memory.hugepages.free
id:1040, resource: 1, group: x, metric: redis-12_system.memory.hugepages.reserved
id:1041, resource: 1, group: x, metric: redis-12_system.memory.hugepages.surplus
id:1042, resource: 1, group: x, metric: redis-12_system.memory.hugepages.total
id:1043, resource: 1, group: x, metric: redis-12_system.memory.hugepages.used.bytes
id:1044, resource: 1, group: x, metric: redis-12_system.memory.hugepages.used.pct
id:1045, resource: 1, group: x, metric: redis-12_system.memory.swap.free
id:1046, resource: 1, group: x, metric: redis-12_system.memory.swap.total
id:1047, resource: 1, group: x, metric: redis-12_system.memory.swap.used.bytes
id:1048, resource: 1, group: x, metric: redis-12_system.memory.swap.used.pct
id:1049, resource: 1, group: x, metric: redis-12_system.memory.total
id:1050, resource: 1, group: x, metric: redis-12_system.memory.used.bytes
id:1051, resource: 1, group: x, metric: redis-12_system.memory.used.pct
id:1052, resource: 4, group: x, metric: redis-15_system.memory.actual.free
id:1053, resource: 4, group: x, metric: redis-15_system.memory.actual.used.bytes
id:1054, resource: 4, group: x, metric: redis-15_system.memory.actual.used.pct
id:1055, resource: 4, group: x, metric: redis-15_system.memory.free
id:1056, resource: 4, group: x, metric: redis-15_system.memory.hugepages.default_size
id:1057, resource: 4, group: x, metric: redis-15_system.memory.hugepages.free
id:1058, resource: 4, group: x, metric: redis-15_system.memory.hugepages.reserved
id:1059, resource: 4, group: x, metric: redis-15_system.memory.hugepages.surplus
id:1060, resource: 4, group: x, metric: redis-15_system.memory.hugepages.total
id:1061, resource: 4, group: x, metric: redis-15_system.memory.hugepages.used.bytes
id:1062, resource: 4, group: x, metric: redis-15_system.memory.hugepages.used.pct
id:1063, resource: 4, group: x, metric: redis-15_system.memory.swap.free
id:1064, resource: 4, group: x, metric: redis-15_system.memory.swap.total
id:1065, resource: 4, group: x, metric: redis-15_system.memory.swap.used.bytes
id:1066, resource: 4, group: x, metric: redis-15_system.memory.swap.used.pct
id:1067, resource: 4, group: x, metric: redis-15_system.memory.total
id:1068, resource: 4, group: x, metric: redis-15_system.memory.used.bytes
id:1069, resource: 4, group: x, metric: redis-15_system.memory.used.pct
id:1070, resource: 0, group: x, metric: redis-14_system.memory.actual.free
id:1071, resource: 0, group: x, metric: redis-14_system.memory.actual.used.bytes
id:1072, resource: 0, group: x, metric: redis-14_system.memory.actual.used.pct
id:1073, resource: 0, group: x, metric: redis-14_system.memory.free
id:1074, resource: 0, group: x, metric: redis-14_system.memory.hugepages.default_size
id:1075, resource: 0, group: x, metric: redis-14_system.memory.hugepages.free
id:1076, resource: 0, group: x, metric: redis-14_system.memory.hugepages.reserved
id:1077, resource: 0, group: x, metric: redis-14_system.memory.hugepages.surplus
id:1078, resource: 0, group: x, metric: redis-14_system.memory.hugepages.total
id:1079, resource: 0, group: x, metric: redis-14_system.memory.hugepages.used.bytes
id:1080, resource: 0, group: x, metric: redis-14_system.memory.hugepages.used.pct
id:1081, resource: 0, group: x, metric: redis-14_system.memory.swap.free
id:1082, resource: 0, group: x, metric: redis-14_system.memory.swap.total
id:1083, resource: 0, group: x, metric: redis-14_system.memory.swap.used.bytes
id:1084, resource: 0, group: x, metric: redis-14_system.memory.swap.used.pct
id:1085, resource: 0, group: x, metric: redis-14_system.memory.total
id:1086, resource: 0, group: x, metric: redis-14_system.memory.used.bytes
id:1087, resource: 0, group: x, metric: redis-14_system.memory.used.pct
id:1088, resource: 7, group: x, metric: redis-17_system.memory.actual.free
id:1089, resource: 7, group: x, metric: redis-17_system.memory.actual.used.bytes
id:1090, resource: 7, group: x, metric: redis-17_system.memory.actual.used.pct
id:1091, resource: 7, group: x, metric: redis-17_system.memory.free
id:1092, resource: 7, group: x, metric: redis-17_system.memory.hugepages.default_size
id:1093, resource: 7, group: x, metric: redis-17_system.memory.hugepages.free
id:1094, resource: 7, group: x, metric: redis-17_system.memory.hugepages.reserved
id:1095, resource: 7, group: x, metric: redis-17_system.memory.hugepages.surplus
id:1096, resource: 7, group: x, metric: redis-17_system.memory.hugepages.total
id:1097, resource: 7, group: x, metric: redis-17_system.memory.hugepages.used.bytes
id:1098, resource: 7, group: x, metric: redis-17_system.memory.hugepages.used.pct
id:1099, resource: 7, group: x, metric: redis-17_system.memory.swap.free
id:1100, resource: 7, group: x, metric: redis-17_system.memory.swap.total
id:1101, resource: 7, group: x, metric: redis-17_system.memory.swap.used.bytes
id:1102, resource: 7, group: x, metric: redis-17_system.memory.swap.used.pct
id:1103, resource: 7, group: x, metric: redis-17_system.memory.total
id:1104, resource: 7, group: x, metric: redis-17_system.memory.used.bytes
id:1105, resource: 7, group: x, metric: redis-17_system.memory.used.pct
id:1106, resource: 2, group: x, metric: redis-16_system.memory.actual.free
id:1107, resource: 2, group: x, metric: redis-16_system.memory.actual.used.bytes
id:1108, resource: 2, group: x, metric: redis-16_system.memory.actual.used.pct
id:1109, resource: 2, group: x, metric: redis-16_system.memory.free
id:1110, resource: 2, group: x, metric: redis-16_system.memory.hugepages.default_size
id:1111, resource: 2, group: x, metric: redis-16_system.memory.hugepages.free
id:1112, resource: 2, group: x, metric: redis-16_system.memory.hugepages.reserved
id:1113, resource: 2, group: x, metric: redis-16_system.memory.hugepages.surplus
id:1114, resource: 2, group: x, metric: redis-16_system.memory.hugepages.total
id:1115, resource: 2, group: x, metric: redis-16_system.memory.hugepages.used.bytes
id:1116, resource: 2, group: x, metric: redis-16_system.memory.hugepages.used.pct
id:1117, resource: 2, group: x, metric: redis-16_system.memory.swap.free
id:1118, resource: 2, group: x, metric: redis-16_system.memory.swap.total
id:1119, resource: 2, group: x, metric: redis-16_system.memory.swap.used.bytes
id:1120, resource: 2, group: x, metric: redis-16_system.memory.swap.used.pct
id:1121, resource: 2, group: x, metric: redis-16_system.memory.total
id:1122, resource: 2, group: x, metric: redis-16_system.memory.used.bytes
id:1123, resource: 2, group: x, metric: redis-16_system.memory.used.pct
id:1124, resource: 6, group: x, metric: redis-19_system.memory.actual.free
id:1125, resource: 6, group: x, metric: redis-19_system.memory.actual.used.bytes
id:1126, resource: 6, group: x, metric: redis-19_system.memory.actual.used.pct
id:1127, resource: 6, group: x, metric: redis-19_system.memory.free
id:1128, resource: 6, group: x, metric: redis-19_system.memory.hugepages.default_size
id:1129, resource: 6, group: x, metric: redis-19_system.memory.hugepages.free
id:1130, resource: 6, group: x, metric: redis-19_system.memory.hugepages.reserved
id:1131, resource: 6, group: x, metric: redis-19_system.memory.hugepages.surplus
id:1132, resource: 6, group: x, metric: redis-19_system.memory.hugepages.total
id:1133, resource: 6, group: x, metric: redis-19_system.memory.hugepages.used.bytes
id:1134, resource: 6, group: x, metric: redis-19_system.memory.hugepages.used.pct
id:1135, resource: 6, group: x, metric: redis-19_system.memory.swap.free
id:1136, resource: 6, group: x, metric: redis-19_system.memory.swap.total
id:1137, resource: 6, group: x, metric: redis-19_system.memory.swap.used.bytes
id:1138, resource: 6, group: x, metric: redis-19_system.memory.swap.used.pct
id:1139, resource: 6, group: x, metric: redis-19_system.memory.total
id:1140, resource: 6, group: x, metric: redis-19_system.memory.used.bytes
id:1141, resource: 6, group: x, metric: redis-19_system.memory.used.pct
id:1142, resource: 3, group: x, metric: redis-18_system.memory.actual.free
id:1143, resource: 3, group: x, metric: redis-18_system.memory.actual.used.bytes
id:1144, resource: 3, group: x, metric: redis-18_system.memory.actual.used.pct
id:1145, resource: 3, group: x, metric: redis-18_system.memory.free
id:1146, resource: 3, group: x, metric: redis-18_system.memory.hugepages.default_size
id:1147, resource: 3, group: x, metric: redis-18_system.memory.hugepages.free
id:1148, resource: 3, group: x, metric: redis-18_system.memory.hugepages.reserved
id:1149, resource: 3, group: x, metric: redis-18_system.memory.hugepages.surplus
id:1150, resource: 3, group: x, metric: redis-18_system.memory.hugepages.total
id:1151, resource: 3, group: x, metric: redis-18_system.memory.hugepages.used.bytes
id:1152, resource: 3, group: x, metric: redis-18_system.memory.hugepages.used.pct
id:1153, resource: 3, group: x, metric: redis-18_system.memory.swap.free
id:1154, resource: 3, group: x, metric: redis-18_system.memory.swap.total
id:1155, resource: 3, group: x, metric: redis-18_system.memory.swap.used.bytes
id:1156, resource: 3, group: x, metric: redis-18_system.memory.swap.used.pct
id:1157, resource: 3, group: x, metric: redis-18_system.memory.total
id:1158, resource: 3, group: x, metric: redis-18_system.memory.used.bytes
id:1159, resource: 3, group: x, metric: redis-18_system.memory.used.pct
id:1160, resource: 6, group: x, metric: redis-8_system.memory.actual.free
id:1161, resource: 6, group: x, metric: redis-8_system.memory.actual.used.bytes
id:1162, resource: 6, group: x, metric: redis-8_system.memory.actual.used.pct
id:1163, resource: 6, group: x, metric: redis-8_system.memory.free
id:1164, resource: 6, group: x, metric: redis-8_system.memory.hugepages.default_size
id:1165, resource: 6, group: x, metric: redis-8_system.memory.hugepages.free
id:1166, resource: 6, group: x, metric: redis-8_system.memory.hugepages.reserved
id:1167, resource: 6, group: x, metric: redis-8_system.memory.hugepages.surplus
id:1168, resource: 6, group: x, metric: redis-8_system.memory.hugepages.total
id:1169, resource: 6, group: x, metric: redis-8_system.memory.hugepages.used.bytes
id:1170, resource: 6, group: x, metric: redis-8_system.memory.hugepages.used.pct
id:1171, resource: 6, group: x, metric: redis-8_system.memory.swap.free
id:1172, resource: 6, group: x, metric: redis-8_system.memory.swap.total
id:1173, resource: 6, group: x, metric: redis-8_system.memory.swap.used.bytes
id:1174, resource: 6, group: x, metric: redis-8_system.memory.swap.used.pct
id:1175, resource: 6, group: x, metric: redis-8_system.memory.total
id:1176, resource: 6, group: x, metric: redis-8_system.memory.used.bytes
id:1177, resource: 6, group: x, metric: redis-8_system.memory.used.pct
id:1178, resource: 2, group: x, metric: redis-5_system.memory.actual.free
id:1179, resource: 2, group: x, metric: redis-5_system.memory.actual.used.bytes
id:1180, resource: 2, group: x, metric: redis-5_system.memory.actual.used.pct
id:1181, resource: 2, group: x, metric: redis-5_system.memory.free
id:1182, resource: 2, group: x, metric: redis-5_system.memory.hugepages.default_size
id:1183, resource: 2, group: x, metric: redis-5_system.memory.hugepages.free
id:1184, resource: 2, group: x, metric: redis-5_system.memory.hugepages.reserved
id:1185, resource: 2, group: x, metric: redis-5_system.memory.hugepages.surplus
id:1186, resource: 2, group: x, metric: redis-5_system.memory.hugepages.total
id:1187, resource: 2, group: x, metric: redis-5_system.memory.hugepages.used.bytes
id:1188, resource: 2, group: x, metric: redis-5_system.memory.hugepages.used.pct
id:1189, resource: 2, group: x, metric: redis-5_system.memory.swap.free
id:1190, resource: 2, group: x, metric: redis-5_system.memory.swap.total
id:1191, resource: 2, group: x, metric: redis-5_system.memory.swap.used.bytes
id:1192, resource: 2, group: x, metric: redis-5_system.memory.swap.used.pct
id:1193, resource: 2, group: x, metric: redis-5_system.memory.total
id:1194, resource: 2, group: x, metric: redis-5_system.memory.used.bytes
id:1195, resource: 2, group: x, metric: redis-5_system.memory.used.pct
id:1196, resource: 5, group: x, metric: redis-20_system.memory.actual.free
id:1197, resource: 5, group: x, metric: redis-20_system.memory.actual.used.bytes
id:1198, resource: 5, group: x, metric: redis-20_system.memory.actual.used.pct
id:1199, resource: 5, group: x, metric: redis-20_system.memory.free
id:1200, resource: 5, group: x, metric: redis-20_system.memory.hugepages.default_size
id:1201, resource: 5, group: x, metric: redis-20_system.memory.hugepages.free
id:1202, resource: 5, group: x, metric: redis-20_system.memory.hugepages.reserved
id:1203, resource: 5, group: x, metric: redis-20_system.memory.hugepages.surplus
id:1204, resource: 5, group: x, metric: redis-20_system.memory.hugepages.total
id:1205, resource: 5, group: x, metric: redis-20_system.memory.hugepages.used.bytes
id:1206, resource: 5, group: x, metric: redis-20_system.memory.hugepages.used.pct
id:1207, resource: 5, group: x, metric: redis-20_system.memory.swap.free
id:1208, resource: 5, group: x, metric: redis-20_system.memory.swap.total
id:1209, resource: 5, group: x, metric: redis-20_system.memory.swap.used.bytes
id:1210, resource: 5, group: x, metric: redis-20_system.memory.swap.used.pct
id:1211, resource: 5, group: x, metric: redis-20_system.memory.total
id:1212, resource: 5, group: x, metric: redis-20_system.memory.used.bytes
id:1213, resource: 5, group: x, metric: redis-20_system.memory.used.pct
id:1214, resource: 3, group: x, metric: redis-7_system.memory.actual.free
id:1215, resource: 3, group: x, metric: redis-7_system.memory.actual.used.bytes
id:1216, resource: 3, group: x, metric: redis-7_system.memory.actual.used.pct
id:1217, resource: 3, group: x, metric: redis-7_system.memory.free
id:1218, resource: 3, group: x, metric: redis-7_system.memory.hugepages.default_size
id:1219, resource: 3, group: x, metric: redis-7_system.memory.hugepages.free
id:1220, resource: 3, group: x, metric: redis-7_system.memory.hugepages.reserved
id:1221, resource: 3, group: x, metric: redis-7_system.memory.hugepages.surplus
id:1222, resource: 3, group: x, metric: redis-7_system.memory.hugepages.total
id:1223, resource: 3, group: x, metric: redis-7_system.memory.hugepages.used.bytes
id:1224, resource: 3, group: x, metric: redis-7_system.memory.hugepages.used.pct
id:1225, resource: 3, group: x, metric: redis-7_system.memory.swap.free
id:1226, resource: 3, group: x, metric: redis-7_system.memory.swap.total
id:1227, resource: 3, group: x, metric: redis-7_system.memory.swap.used.bytes
id:1228, resource: 3, group: x, metric: redis-7_system.memory.swap.used.pct
id:1229, resource: 3, group: x, metric: redis-7_system.memory.total
id:1230, resource: 3, group: x, metric: redis-7_system.memory.used.bytes
id:1231, resource: 3, group: x, metric: redis-7_system.memory.used.pct
id:1232, resource: 7, group: x, metric: redis-6_system.memory.actual.free
id:1233, resource: 7, group: x, metric: redis-6_system.memory.actual.used.bytes
id:1234, resource: 7, group: x, metric: redis-6_system.memory.actual.used.pct
id:1235, resource: 7, group: x, metric: redis-6_system.memory.free
id:1236, resource: 7, group: x, metric: redis-6_system.memory.hugepages.default_size
id:1237, resource: 7, group: x, metric: redis-6_system.memory.hugepages.free
id:1238, resource: 7, group: x, metric: redis-6_system.memory.hugepages.reserved
id:1239, resource: 7, group: x, metric: redis-6_system.memory.hugepages.surplus
id:1240, resource: 7, group: x, metric: redis-6_system.memory.hugepages.total
id:1241, resource: 7, group: x, metric: redis-6_system.memory.hugepages.used.bytes
id:1242, resource: 7, group: x, metric: redis-6_system.memory.hugepages.used.pct
id:1243, resource: 7, group: x, metric: redis-6_system.memory.swap.free
id:1244, resource: 7, group: x, metric: redis-6_system.memory.swap.total
id:1245, resource: 7, group: x, metric: redis-6_system.memory.swap.used.bytes
id:1246, resource: 7, group: x, metric: redis-6_system.memory.swap.used.pct
id:1247, resource: 7, group: x, metric: redis-6_system.memory.total
id:1248, resource: 7, group: x, metric: redis-6_system.memory.used.bytes
id:1249, resource: 7, group: x, metric: redis-6_system.memory.used.pct
id:1250, resource: 1, group: x, metric: redis-1_system.memory.actual.free
id:1251, resource: 1, group: x, metric: redis-1_system.memory.actual.used.bytes
id:1252, resource: 1, group: x, metric: redis-1_system.memory.actual.used.pct
id:1253, resource: 1, group: x, metric: redis-1_system.memory.free
id:1254, resource: 1, group: x, metric: redis-1_system.memory.hugepages.default_size
id:1255, resource: 1, group: x, metric: redis-1_system.memory.hugepages.free
id:1256, resource: 1, group: x, metric: redis-1_system.memory.hugepages.reserved
id:1257, resource: 1, group: x, metric: redis-1_system.memory.hugepages.surplus
